Sale_ID,Brand,Model_Type,Year,Fuel_Type,Transmission,Color,Region,Units_Sold,Selling Price per unit ,Revenue_USD,Customer_Rating,Dealer_ID,Warranty_Years,manufacture price per unit
4831,Hyundai,Sedan,2019,Diesel,Automatic,Red,West,202,15221,3074642,4.9,7099,4,11521
4843,Ford,Coupe,2016,Diesel,Manual,Red,South,325,11545,3752125,4.2,3944,4,7845
4868,Chevrolet,Sedan,2016,Diesel,Automatic,Black,North,292,73848,21563616,3.2,6361,4,70148
4922,Kia,Hatchback,2017,Diesel,Automatic,Gray,South,172,15535,2672020,4.5,2646,4,11835
4923,Volkswagen,Coupe,2011,Diesel,Manual,Silver,North,150,42519,6377850,2.7,8515,4,38819
4931,Chevrolet,Sedan,2018,Diesel,Automatic,Gray,North,137,64183,8793071,3,6723,4,60483
4938,Chevrolet,Truck,2013,Diesel,Automatic,Gray,East,323,11243,3631489,4.7,8687,4,7543
4966,Ford,Convertible,2021,Diesel,Automatic,Gray,South,365,39526,14426990,3.4,1091,4,35826
4973,Volkswagen,Convertible,2022,Diesel,Manual,Silver,North,240,65301,15672240,2.8,3240,4,61601
4976,Hyundai,Coupe,2013,Diesel,Manual,Black,East,248,37731,9357288,4.6,7371,4,34031
5009,Chevrolet,SUV,2022,Diesel,Automatic,White,North,245,70534,17280830,3,4295,4,66834
5016,Hyundai,Truck,2017,Diesel,Automatic,Black,East,62,26585,1648270,3.9,8833,4,22885
5036,Chevrolet,SUV,2014,Diesel,Automatic,Gray,West,391,37129,14517439,3.1,8061,4,33429
5039,Honda,Truck,2021,Diesel,Automatic,Red,West,181,32303,5846843,3.8,3902,4,28603
5064,Honda,Hatchback,2013,Diesel,Manual,Red,South,372,52424,19501728,3.8,8178,4,48724
5089,Nissan,Hatchback,2019,Diesel,Manual,Silver,West,70,46615,3263050,2.6,4192,4,42915
5112,Hyundai,Truck,2015,Diesel,Automatic,Black,West,252,51784,13049568,4.3,8362,4,48084
5125,Chevrolet,Truck,2013,Diesel,Manual,Black,North,417,70022,29199174,4.5,9437,4,66322
5126,Volkswagen,SUV,2011,Diesel,Manual,Red,South,16,77559,1240944,5,5441,4,73859
5139,Honda,Truck,2018,Diesel,Manual,Silver,West,85,67929,5773965,3.1,9155,4,64229
5154,BMW,Hatchback,2024,Diesel,Automatic,Gray,South,143,66552,9516936,3.1,6170,4,62852
5157,BMW,Convertible,2015,Diesel,Automatic,Blue,North,280,52022,14566160,3.8,4984,4,48322
5172,Kia,SUV,2016,Diesel,Automatic,Red,North,125,76366,9545750,4.7,9742,4,72666
5200,Honda,Truck,2021,Diesel,Manual,Gray,East,297,50073,14871681,3.8,3501,4,46373
5240,Hyundai,Coupe,2013,Diesel,Automatic,White,West,369,71405,26348445,4.8,7515,4,67705
5253,Chevrolet,Sedan,2022,Diesel,Automatic,Red,East,311,47772,14857092,2.7,6380,4,44072
5255,Nissan,Coupe,2023,Diesel,Automatic,White,West,292,43052,12571184,3.6,7658,4,39352
5261,Volkswagen,Hatchback,2021,Diesel,Manual,White,South,200,68613,13722600,2.8,8208,4,64913
5272,Nissan,Convertible,2024,Diesel,Automatic,Red,East,311,51898,16140278,2.8,6213,4,48198
5308,Ford,Convertible,2021,Diesel,Automatic,Silver,East,172,73026,12560472,2.8,5893,4,69326
5320,Audi,Convertible,2011,Diesel,Automatic,Red,South,444,17204,7638576,2.7,9810,4,13504
5335,Volkswagen,Convertible,2020,Diesel,Manual,White,East,455,16026,7291830,4.7,1394,4,12326
5341,Toyota,Coupe,2021,Diesel,Automatic,Red,South,279,70829,19761291,3.3,4472,4,67129
5349,Volkswagen,SUV,2020,Diesel,Automatic,Blue,South,406,43027,17468962,3.6,6840,4,39327
5350,BMW,Hatchback,2016,Diesel,Automatic,White,East,136,28302,3849072,3.1,3288,4,24602
5387,Nissan,Sedan,2014,Diesel,Manual,White,East,495,47146,23337270,3.5,9551,4,43446
5393,Audi,SUV,2023,Diesel,Manual,Silver,South,196,44846,8789816,4.4,8048,4,41146
5407,Honda,Truck,2010,Diesel,Automatic,Gray,East,496,20862,10347552,2.7,1155,4,17162
5412,Honda,Truck,2019,Diesel,Manual,Gray,East,376,69945,26299320,4.7,6420,4,66245
5462,Kia,Hatchback,2010,Diesel,Manual,Gray,West,438,51309,22473342,3.6,8970,4,47609
5492,Toyota,Sedan,2022,Diesel,Automatic,Black,South,275,42256,11620400,4.4,3073,4,38556
169,Kia,Truck,2018,Electric,Manual,Red,East,384,41915,16095360,4.5,4929,4,38215
171,Ford,Hatchback,2024,Electric,Manual,Blue,East,367,66611,24446237,4.4,4263,4,62911
206,BMW,Truck,2012,Electric,Manual,Red,East,310,71752,22243120,4.5,4167,4,68052
231,BMW,Sedan,2015,Electric,Automatic,Red,East,257,26548,6822836,4.5,5078,4,22848
367,Nissan,Sedan,2023,Electric,Manual,Red,East,318,29600,9412800,4.8,3505,4,25900
385,Kia,Truck,2017,Electric,Automatic,Blue,East,446,36531,16292826,4,3772,4,32831
449,Toyota,Sedan,2019,Electric,Manual,Silver,East,19,11136,211584,3.8,4246,4,7436
770,Toyota,Truck,2023,Electric,Manual,Gray,East,150,76245,11436750,2.8,7522,4,72545
839,BMW,Truck,2016,Electric,Manual,Silver,East,348,31462,10948776,4.8,6513,4,27762
920,Audi,Hatchback,2019,Electric,Manual,Red,East,58,76328,4427024,4.4,2108,4,72628
1040,Volkswagen,Coupe,2016,Electric,Manual,Blue,East,487,34834,16964158,4.5,9419,4,31134
1051,Toyota,Sedan,2023,Electric,Manual,Blue,East,431,21641,9327271,3.2,1443,4,17941
1099,Nissan,Coupe,2012,Electric,Automatic,Black,East,242,48677,11779834,4.6,2978,4,44977
1103,Volkswagen,SUV,2014,Electric,Automatic,Blue,East,29,27795,806055,4.7,4360,4,24095
1278,Volkswagen,Convertible,2019,Electric,Manual,Blue,East,332,31048,10307936,4.2,8219,4,27348
1358,BMW,Sedan,2022,Electric,Manual,Blue,East,430,44146,18982780,3.9,1369,4,40446
1384,Chevrolet,Sedan,2021,Electric,Automatic,Red,East,181,20226,3660906,4.6,4624,4,16526
1437,Nissan,Truck,2011,Electric,Automatic,Black,East,408,47403,19340424,5,7765,4,43703
1574,Chevrolet,Sedan,2010,Electric,Automatic,Blue,East,122,73734,8995548,3.8,2280,4,70034
1611,Nissan,Truck,2017,Electric,Automatic,Red,East,209,62958,13158222,4.7,4821,4,59258
1766,Audi,Coupe,2012,Electric,Manual,Blue,East,198,20797,4117806,3,6276,4,17097
1799,Kia,Convertible,2011,Electric,Automatic,Silver,East,352,28326,9970752,4.8,6849,4,24626
1833,Chevrolet,Coupe,2024,Electric,Manual,White,East,223,55369,12347287,3.7,7328,4,51669
1905,Kia,Convertible,2018,Electric,Manual,Silver,East,288,45870,13210560,4,7689,4,42170
1920,Volkswagen,SUV,2019,Electric,Manual,Blue,East,482,20033,9655906,3.2,4467,4,16333
2105,Ford,Hatchback,2024,Electric,Automatic,Red,East,47,26026,1223222,2.9,1037,4,22326
2246,Chevrolet,Truck,2024,Electric,Automatic,Red,East,317,54968,17424856,2.8,3545,4,51268
2313,Kia,Sedan,2017,Electric,Automatic,White,East,482,15628,7532696,2.9,1397,4,11928
2420,BMW,Truck,2021,Electric,Automatic,White,East,290,78978,22903620,4.3,7444,4,75278
2595,Kia,Truck,2015,Electric,Manual,White,East,415,33308,13822820,4.5,8325,4,29608
2666,Nissan,SUV,2012,Electric,Automatic,White,East,418,20067,8388006,3.1,5289,4,16367
2825,Ford,SUV,2011,Electric,Manual,Blue,East,237,56318,13347366,3.7,8364,4,52618
2866,Audi,SUV,2020,Electric,Automatic,Silver,East,302,30141,9102582,3,1649,4,26441
2877,Ford,Convertible,2017,Electric,Manual,White,East,33,43180,1424940,4.3,1408,4,39480
3031,BMW,Convertible,2010,Electric,Automatic,Red,East,354,38653,13683162,4,9114,4,34953
3080,Toyota,Coupe,2014,Electric,Manual,Red,East,61,37230,2271030,4.1,3364,4,33530
3083,Audi,Hatchback,2017,Electric,Manual,White,East,103,65912,6788936,4.9,8821,4,62212
3125,BMW,SUV,2021,Electric,Automatic,White,East,104,35800,3723200,4.7,5489,4,32100
3168,BMW,Coupe,2018,Electric,Automatic,Red,East,230,50104,11523920,3,9707,4,46404
3370,Chevrolet,SUV,2011,Electric,Automatic,Silver,East,152,23185,3524120,4,8484,4,19485
3643,Chevrolet,Coupe,2010,Electric,Manual,Black,East,68,53336,3626848,2.9,1081,4,49636
3693,Chevrolet,SUV,2011,Electric,Automatic,Gray,East,481,34449,16569969,4.6,2941,4,30749
3790,Volkswagen,SUV,2011,Electric,Automatic,White,East,82,38222,3134204,4.4,4705,4,34522
3813,Toyota,Coupe,2010,Electric,Automatic,Red,East,127,12595,1599565,3.9,3029,4,8895
3820,Audi,Convertible,2022,Electric,Manual,Silver,East,135,71568,9661680,3.6,3471,4,67868
3943,Nissan,SUV,2011,Electric,Automatic,White,East,129,61692,7958268,3.9,5258,4,57992
4025,Toyota,Convertible,2022,Electric,Manual,Silver,East,415,52001,21580415,4.6,3465,4,48301
4072,Ford,Coupe,2020,Electric,Automatic,Blue,East,86,18567,1596762,4.6,4382,4,14867
4127,Volkswagen,Coupe,2013,Electric,Manual,Gray,East,190,22918,4354420,3,1197,4,19218
4274,Audi,Convertible,2023,Electric,Automatic,Black,East,25,32632,815800,5,2345,4,28932
4439,Nissan,Truck,2012,Electric,Manual,Black,East,463,41843,19373309,4.2,1775,4,38143
4757,Nissan,Truck,2011,Electric,Manual,Black,East,57,41099,2342643,4,9706,4,37399
4820,Hyundai,Hatchback,2021,Electric,Automatic,Red,East,413,42492,17549196,4.4,2509,4,38792
4924,Ford,Convertible,2024,Electric,Automatic,Gray,East,398,22020,8763960,3.8,3635,4,18320
5011,BMW,SUV,2012,Electric,Manual,Gray,East,181,48316,8745196,2.5,2415,4,44616
5095,Hyundai,Convertible,2016,Electric,Manual,Black,East,362,51382,18600284,4.1,7233,4,47682
5149,Honda,Truck,2014,Electric,Automatic,Blue,East,333,50745,16898085,5,3201,4,47045
5176,Kia,Convertible,2011,Electric,Automatic,Blue,East,179,58294,10434626,2.9,9653,4,54594
5342,Toyota,Hatchback,2019,Electric,Automatic,Black,East,491,11789,5788399,3.6,8747,4,8089
5378,Audi,Hatchback,2019,Electric,Manual,Blue,East,491,12012,5897892,4.7,5742,4,8312
5467,Audi,Sedan,2024,Electric,Automatic,Silver,East,108,10645,1149660,3.4,9811,4,6945
15,Hyundai,Truck,2018,Electric,Automatic,Silver,South,473,23496,11113608,4.1,1588,4,19796
53,BMW,Sedan,2019,Electric,Automatic,Black,South,499,41654,20785346,3.1,3964,4,37954
65,Honda,Sedan,2018,Electric,Automatic,Red,South,386,26077,10065722,3.8,7112,4,22377
220,Nissan,Coupe,2019,Electric,Automatic,Blue,South,143,78237,11187891,3.3,4793,4,74537
355,Volkswagen,Convertible,2012,Electric,Manual,Black,South,278,28918,8039204,4.8,9134,4,25218
402,Toyota,Convertible,2014,Electric,Manual,White,South,216,44398,9589968,4.3,7554,4,40698
414,Toyota,SUV,2019,Electric,Automatic,White,South,382,79131,30228042,4.7,9594,4,75431
506,Hyundai,Sedan,2014,Electric,Automatic,Red,South,142,28246,4010932,2.6,1146,4,24546
533,Audi,Hatchback,2018,Electric,Automatic,Black,South,113,41869,4731197,4.4,9523,4,38169
573,BMW,Hatchback,2022,Electric,Manual,Blue,South,125,70982,8872750,3,4229,4,67282
664,Audi,SUV,2020,Electric,Automatic,Black,South,406,19831,8051386,4.7,7110,4,16131
710,BMW,Hatchback,2018,Electric,Manual,Red,South,449,29266,13140434,3.9,6237,4,25566
797,Audi,Convertible,2024,Electric,Manual,Gray,South,498,47970,23889060,3,9733,4,44270
848,BMW,Sedan,2014,Electric,Automatic,Silver,South,306,21996,6730776,4.4,9036,4,18296
850,Hyundai,Truck,2018,Electric,Automatic,Red,South,22,31024,682528,4.5,5602,4,27324
861,Honda,Hatchback,2024,Electric,Automatic,Red,South,372,14682,5461704,4.3,3545,4,10982
903,Audi,Convertible,2013,Electric,Manual,Gray,South,231,61042,14100702,3.1,6521,4,57342
944,Nissan,Hatchback,2018,Electric,Manual,White,South,306,22531,6894486,2.9,3615,4,18831
1134,Hyundai,Coupe,2012,Electric,Automatic,White,South,393,58597,23028621,4.6,8030,4,54897
1249,Ford,Hatchback,2024,Electric,Automatic,Silver,South,72,38498,2771856,3.6,1918,4,34798
1320,Kia,Convertible,2023,Electric,Manual,Gray,South,342,23259,7954578,4,7416,4,19559
1516,Honda,SUV,2021,Electric,Manual,Red,South,136,70709,9616424,2.8,4265,4,67009
1643,Nissan,Sedan,2011,Electric,Automatic,Silver,South,267,32707,8732769,4.8,2725,4,29007
1847,Chevrolet,Coupe,2024,Electric,Automatic,Silver,South,203,24728,5019784,2.5,7960,4,21028
1936,Nissan,SUV,2021,Electric,Automatic,Gray,South,83,75230,6244090,3.9,9785,4,71530
2272,Chevrolet,Hatchback,2010,Electric,Automatic,White,South,81,22573,1828413,4.8,9173,4,18873
2300,Nissan,Convertible,2016,Electric,Automatic,Gray,South,54,58707,3170178,3.8,5032,4,55007
2520,Chevrolet,Sedan,2013,Electric,Manual,Black,South,297,60812,18061164,4.3,7919,4,57112
2537,Volkswagen,Coupe,2015,Electric,Automatic,Blue,South,476,45061,21449036,4.8,3921,4,41361
2610,Honda,Coupe,2022,Electric,Automatic,Silver,South,409,42235,17274115,3.1,2565,4,38535
2641,Chevrolet,Truck,2010,Electric,Automatic,Red,South,397,47834,18990098,4.5,4912,4,44134
2745,Ford,SUV,2012,Electric,Manual,Black,South,473,36634,17327882,4.5,1368,4,32934
2978,Chevrolet,Convertible,2012,Electric,Manual,Gray,South,389,50218,19534802,4.2,1453,4,46518
2982,BMW,Coupe,2015,Electric,Manual,Black,South,98,79222,7763756,4.1,6479,4,75522
3005,Hyundai,Sedan,2019,Electric,Manual,White,South,33,57855,1909215,2.6,7519,4,54155
3062,Ford,Convertible,2014,Electric,Manual,Gray,South,430,27921,12006030,2.8,9785,4,24221
3176,Ford,Sedan,2017,Electric,Manual,Gray,South,98,79166,7758268,4,2174,4,75466
3284,Honda,Coupe,2013,Electric,Automatic,Black,South,337,31585,10644145,3.1,9877,4,27885
3332,Audi,Truck,2010,Electric,Manual,White,South,297,63634,18899298,3.2,6596,4,59934
3406,Toyota,Hatchback,2012,Electric,Manual,Red,South,309,28462,8794758,4.1,4518,4,24762
3438,BMW,Hatchback,2014,Electric,Manual,Gray,South,394,67029,26409426,2.6,3683,4,63329
3505,Audi,SUV,2016,Electric,Manual,Silver,South,83,24931,2069273,3.3,3843,4,21231
3513,Hyundai,Coupe,2020,Electric,Manual,Black,South,15,41803,627045,2.5,1813,4,38103
3529,Kia,Hatchback,2011,Electric,Automatic,White,South,25,29481,737025,3.2,3925,4,25781
3568,Nissan,SUV,2023,Electric,Manual,Blue,South,206,27807,5728242,3.6,4911,4,24107
3580,Ford,Coupe,2011,Electric,Automatic,White,South,477,11992,5720184,2.8,6572,4,8292
3623,Ford,SUV,2019,Electric,Manual,Black,South,472,38371,18111112,2.7,7892,4,34671
3795,Honda,SUV,2012,Electric,Manual,White,South,104,30428,3164512,4.6,2697,4,26728
3829,Hyundai,Truck,2016,Electric,Manual,Gray,South,258,11800,3044400,3,4934,4,8100
4062,Ford,Coupe,2021,Electric,Automatic,Gray,South,276,29053,8018628,3.4,3276,4,25353
4066,Hyundai,Truck,2017,Electric,Manual,Silver,South,76,15030,1142280,2.6,1785,4,11330
4172,Hyundai,Sedan,2011,Electric,Manual,Red,South,276,50655,13980780,4.6,2787,4,46955
4331,Audi,Sedan,2012,Electric,Automatic,Blue,South,22,47470,1044340,3.4,9737,4,43770
4335,Honda,Sedan,2017,Electric,Manual,Silver,South,161,74229,11950869,4.5,3021,4,70529
4488,Volkswagen,Coupe,2015,Electric,Manual,Blue,South,318,61376,19517568,2.7,9863,4,57676
4489,Kia,Hatchback,2021,Electric,Manual,Red,South,366,24156,8841096,3.3,5730,4,20456
4532,Nissan,SUV,2010,Electric,Automatic,Black,South,38,30137,1145206,4.4,2501,4,26437
4617,Audi,Sedan,2019,Electric,Manual,Silver,South,27,55078,1487106,3.7,8234,4,51378
4660,Volkswagen,Convertible,2024,Electric,Automatic,Silver,South,486,72540,35254440,3.4,4424,4,68840
4674,Toyota,SUV,2023,Electric,Manual,Black,South,51,43059,2196009,3.2,1819,4,39359
4795,Hyundai,Sedan,2011,Electric,Automatic,Black,South,362,72263,26159206,2.6,9698,4,68563
4861,BMW,Sedan,2021,Electric,Manual,Blue,South,285,20931,5965335,3.7,5980,4,17231
4881,Honda,Hatchback,2023,Electric,Automatic,Gray,South,112,68400,7660800,3,3155,4,64700
5090,Honda,Hatchback,2014,Electric,Automatic,Black,South,109,18794,2048546,4.7,4738,4,15094
5165,Ford,Coupe,2019,Electric,Automatic,Silver,South,16,45837,733392,2.9,4994,4,42137
5222,BMW,Truck,2019,Electric,Manual,Gray,South,376,19552,7351552,4.7,6915,4,15852
5365,BMW,Truck,2021,Electric,Manual,Silver,South,241,21291,5131131,4.6,9461,4,17591
4,Audi,Hatchback,2016,Electric,Manual,White,West,134,42316,5670344,4.3,8033,4,38616
84,Toyota,Truck,2018,Electric,Manual,Silver,West,316,28978,9157048,4.9,2320,4,25278
86,Nissan,Truck,2012,Electric,Manual,Red,West,187,34787,6505169,3.6,6461,4,31087
112,Ford,Hatchback,2014,Electric,Manual,Black,West,182,44961,8182902,3.7,2070,4,41261
226,Volkswagen,Truck,2014,Electric,Automatic,White,West,15,58091,871365,4.6,3844,4,54391
264,Ford,Sedan,2013,Electric,Manual,Blue,West,212,63461,13453732,3.2,5205,4,59761
334,Kia,Coupe,2011,Electric,Manual,Blue,West,235,52941,12441135,3.9,4331,4,49241
382,Nissan,Coupe,2010,Electric,Automatic,Black,West,378,48435,18308430,3.1,3726,4,44735
477,BMW,Sedan,2017,Electric,Manual,Gray,West,340,43138,14666920,3.9,8317,4,39438
611,Audi,Coupe,2016,Electric,Manual,Black,West,66,54380,3589080,4.5,4217,4,50680
662,Hyundai,Sedan,2024,Electric,Automatic,Gray,West,333,53302,17749566,2.9,2715,4,49602
669,Volkswagen,Coupe,2017,Electric,Manual,Blue,West,426,64039,27280614,2.9,9908,4,60339
733,Ford,Coupe,2012,Electric,Automatic,White,West,120,78945,9473400,3.4,7146,4,75245
751,Audi,Truck,2016,Electric,Manual,Blue,West,43,13747,591121,4.2,9718,4,10047
830,Audi,Sedan,2014,Electric,Automatic,White,West,83,34603,2872049,3.3,1996,4,30903
853,BMW,Truck,2014,Electric,Automatic,Black,West,183,10723,1962309,4.3,1449,4,7023
1082,Nissan,SUV,2012,Electric,Automatic,Black,West,146,49920,7288320,4.4,2806,4,46220
1161,Chevrolet,SUV,2011,Electric,Automatic,Red,West,190,38575,7329250,4.7,1853,4,34875
1172,Kia,Convertible,2013,Electric,Automatic,Blue,West,21,55805,1171905,4.5,9217,4,52105
1223,Toyota,Sedan,2012,Electric,Manual,Red,West,371,10983,4074693,4.5,3956,4,7283
1485,Kia,Coupe,2022,Electric,Automatic,Blue,West,140,13338,1867320,2.6,9551,4,9638
1570,Nissan,Hatchback,2019,Electric,Automatic,Blue,West,452,27677,12510004,2.6,5385,4,23977
1577,BMW,Hatchback,2021,Electric,Manual,Red,West,440,77082,33916080,4.8,8806,4,73382
1604,Toyota,Hatchback,2011,Electric,Manual,White,West,339,38755,13137945,3.8,4516,4,35055
1616,Toyota,Coupe,2010,Electric,Automatic,Blue,West,89,23097,2055633,4,6385,4,19397
1727,Audi,Hatchback,2022,Electric,Automatic,White,West,10,55129,551290,4.4,6729,4,51429
1749,Kia,Hatchback,2015,Electric,Manual,Silver,West,100,54185,5418500,3.4,4750,4,50485
1928,Kia,Hatchback,2015,Electric,Manual,Gray,West,193,44811,8648523,4.6,5127,4,41111
1963,Audi,Sedan,2020,Electric,Automatic,Red,West,458,36690,16804020,4.2,1376,4,32990
2031,Nissan,SUV,2023,Electric,Automatic,Gray,West,399,67441,26908959,4.1,1352,4,63741
2036,Hyundai,Truck,2021,Electric,Manual,Silver,West,226,67276,15204376,5,6825,4,63576
2052,Volkswagen,SUV,2021,Electric,Automatic,Gray,West,433,25637,11100821,3.3,9921,4,21937
2085,Honda,Coupe,2024,Electric,Automatic,Silver,West,430,23445,10081350,3.6,1636,4,19745
2088,Kia,SUV,2024,Electric,Automatic,Silver,West,236,14642,3455512,4.2,1282,4,10942
2094,Chevrolet,Truck,2015,Electric,Automatic,White,West,382,26186,10003052,3.9,4230,4,22486
2147,Honda,Sedan,2013,Electric,Automatic,White,West,458,56261,25767538,4.7,8898,4,52561
2198,Audi,Coupe,2021,Electric,Manual,Silver,West,275,65625,18046875,2.9,8280,4,61925
2225,Audi,Sedan,2012,Electric,Automatic,Gray,West,46,78748,3622408,2.6,7548,4,75048
2260,Nissan,Truck,2013,Electric,Automatic,Gray,West,366,66989,24517974,3.9,4428,4,63289
2398,BMW,Sedan,2017,Electric,Manual,Gray,West,40,37771,1510840,4.5,5500,4,34071
2515,Toyota,Sedan,2021,Electric,Manual,White,West,148,45903,6793644,2.5,2279,4,42203
2517,Chevrolet,SUV,2014,Electric,Manual,Blue,West,169,50970,8613930,4.8,7331,4,47270
2565,Audi,Coupe,2022,Electric,Automatic,Gray,West,342,41453,14176926,4.1,9238,4,37753
2590,Toyota,SUV,2013,Electric,Manual,Black,West,171,38753,6626763,3.8,2294,4,35053
2625,BMW,Convertible,2016,Electric,Automatic,Silver,West,245,32554,7975730,4.9,5786,4,28854
3001,Nissan,Sedan,2013,Electric,Manual,Blue,West,483,11782,5690706,3.6,9526,4,8082
3158,Toyota,Coupe,2015,Electric,Automatic,Blue,West,484,48060,23261040,2.6,5712,4,44360
3278,BMW,Truck,2021,Electric,Manual,Gray,West,464,77751,36076464,3.4,3836,4,74051
3300,Nissan,SUV,2021,Electric,Manual,Black,West,25,73747,1843675,4.1,7820,4,70047
3334,Nissan,Sedan,2015,Electric,Automatic,Gray,West,282,11111,3133302,2.8,2419,4,7411
3380,Hyundai,Coupe,2013,Electric,Automatic,Red,West,32,73344,2347008,3.6,3084,4,69644
3492,Toyota,Coupe,2019,Electric,Manual,Red,West,138,52706,7273428,3.8,1814,4,49006
3500,Toyota,Sedan,2013,Electric,Automatic,Silver,West,103,77255,7957265,2.7,1199,4,73555
3640,Honda,Truck,2015,Electric,Automatic,White,West,181,42122,7624082,2.8,1057,4,38422
3669,Kia,Convertible,2020,Electric,Automatic,Red,West,130,44749,5817370,4,7489,4,41049
3735,Nissan,Convertible,2011,Electric,Manual,White,West,96,43202,4147392,2.9,9594,4,39502
3746,Honda,Hatchback,2015,Electric,Manual,Silver,West,393,13771,5412003,3.2,1995,4,10071
3809,Ford,SUV,2017,Electric,Manual,Silver,West,310,14423,4471130,2.8,5775,4,10723
3891,Ford,Sedan,2020,Electric,Automatic,White,West,341,29058,9908778,3.3,2124,4,25358
4001,Honda,SUV,2022,Electric,Manual,Red,West,312,50452,15741024,4.5,4338,4,46752
4014,Toyota,SUV,2013,Electric,Automatic,Black,West,101,59441,6003541,4.5,6027,4,55741
4088,Hyundai,SUV,2019,Electric,Manual,White,West,448,50021,22409408,2.8,1702,4,46321
4155,Ford,Coupe,2012,Electric,Automatic,White,West,68,27175,1847900,2.7,2806,4,23475
4282,Nissan,Hatchback,2021,Electric,Automatic,Blue,West,134,19429,2603486,3.3,2228,4,15729
4411,Kia,Hatchback,2020,Electric,Automatic,Blue,West,408,62142,25353936,3.3,6306,4,58442
4504,Honda,Coupe,2020,Electric,Automatic,White,West,84,74058,6220872,3.5,6943,4,70358
4763,Audi,Truck,2019,Electric,Automatic,White,West,373,25038,9339174,3.6,7571,4,21338
4870,Honda,Truck,2018,Electric,Automatic,Gray,West,370,64346,23808020,4.2,5964,4,60646
5031,Hyundai,Coupe,2019,Electric,Automatic,Gray,West,328,45878,15047984,3.1,3085,4,42178
5243,Hyundai,Truck,2021,Electric,Manual,Red,West,276,65606,18107256,2.9,3146,4,61906
5274,BMW,Truck,2019,Electric,Manual,Black,West,471,25265,11899815,3.3,9934,4,21565
5298,Volkswagen,Convertible,2023,Electric,Manual,Red,West,225,32879,7397775,2.5,4117,4,29179
5314,BMW,SUV,2011,Electric,Manual,Silver,West,453,39604,17940612,3.2,3341,4,35904
5322,BMW,Truck,2016,Electric,Manual,Silver,West,235,41864,9838040,4.9,9000,4,38164
17,Honda,Sedan,2020,Electric,Manual,Black,North,273,51145,13962585,3.7,6854,4,47445
35,Kia,SUV,2013,Electric,Manual,White,North,143,47320,6766760,3.3,4286,4,43620
106,Audi,Coupe,2012,Electric,Manual,Silver,North,412,42037,17319244,3.4,4357,4,38337
260,Honda,Sedan,2022,Electric,Automatic,Black,North,312,78124,24374688,2.7,8337,4,74424
292,Ford,Hatchback,2013,Electric,Manual,Black,North,207,36076,7467732,2.8,8511,4,32376
